artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
The Clash,56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,0.291,0.797,222427,0.872,0.0,9,0.284,-6.727,0,0.0575,129.885,4,0.866,73
Stevie Nicks,7L3b6iaVhDVjfo52Hbvh9Z,Edge of Seventeen - 2016 Remaster,0.327,0.591,329413,0.804,5.98e-06,0,0.0818,-7.299,1,0.0454,111.457,4,0.658,73
John Mellencamp,67eX1ovaHyVPUinMHeUtIM,Hurts So Good,0.042,0.785,218960,0.737,0.000107,9,0.108,-5.306,1,0.0363,125.447,4,0.971,72
George Thorogood & The Destroyers,6s0NHplywwr1IjnQpUpWJk,Bad To The Bone,0.00614,0.459,292173,0.727,0.0652,0,0.384,-11.777,1,0.0303,149.231,1,0.955,71
Journey,29vqBtjJTBLS1f8dKJS4Ht,Open Arms (2022 Remaster),0.619,0.434,199320,0.237,0.0,2,0.124,-9.933,1,0.0271,100.875,3,0.151,71
Laura Branigan,1mskmld5ZKEhRaNvYVPoqZ,Gloria,0.107,0.776,289853,0.743,0.293,9,0.149,-6.807,1,0.0289,131.343,4,0.84,71
The Stranglers,2AX5E86cn9n2dgioZEjirI,Golden Brown,0.143,0.562,206760,0.383,0.124,6,0.138,-15.474,1,0.0304,93.764,3,0.599,71
Roxy Music,6N7gPTru90HYLRUIVDQ185,More Than This,0.0508,0.653,270652,0.666,0.0466,6,0.139,-7.808,1,0.0249,128.505,4,0.765,70
Asia,1nmZ8yqKkfooOuYvtFctDp,Heat Of The Moment,0.204,0.306,227893,0.86,0.000146,1,0.369,-7.371,1,0.0534,136.265,4,0.541,70
Patrice Rushen,5ERZGchTi6sysVmA913Ryx,Forget Me Nots - Remastered,0.0797,0.919,284507,0.458,0.0558,6,0.0534,-6.963,0,0.0429,113.82,4,0.963,70
Gregory Isaacs,4DQttwipnILl88cru3BRZx,Night Nurse,0.039,0.824,249533,0.366,0.106,7,0.0403,-10.96,1,0.145,73.949,4,0.895,69
Culture Club,1I6q6nwNjNgik1Qe8Oi0Y7,Do You Really Want To Hurt Me,0.0815,0.744,262173,0.376,0.0,4,0.108,-14.996,0,0.0366,100.78,4,0.42,69
Steve Winwood,3aAuIvgJGdp4wWd60riWfB,Valerie,0.567,0.717,246667,0.527,0.00668,9,0.0785,-10.779,1,0.0292,116.288,4,0.731,68
The Jam,0gdmDP6xy3ZV7JNoHWAN9k,Town Called Malice,0.00228,0.542,173320,0.91,0.00524,7,0.0686,-8.924,1,0.0873,101.774,4,0.775,68
Daryl Hall & John Oates,41dDygR3r7e926oGUXfrLt,I Can't Go for That (No Can Do),0.0405,0.889,307307,0.441,0.000788,0,0.038,-9.506,0,0.0379,110.565,4,0.963,68
Musical Youth,1BkY0N8ChFk2mdLbAUu8ZK,Pass The Dutchie,0.459,0.805,205427,0.418,0.0,7,0.288,-14.374,1,0.0979,149.724,4,0.966,67
Michael Jackson,4IT6vDuKprKl6jyVndlY8V,The Girl Is Mine (with Paul McCartney),0.225,0.681,222333,0.527,0.0,9,0.0989,-10.422,1,0.0561,81.425,4,0.707,67
Air Supply,09bRmFRViBORKQ2miwp04P,Even the Nights Are Better,0.565,0.434,237107,0.507,0.0,5,0.161,-10.422,1,0.0358,115.309,4,0.236,66
America,5dXED6MP1v1qghkaniirb1,You Can Do Magic,0.29,0.859,237467,0.568,0.0,4,0.31,-12.516,0,0.0387,129.72,4,0.936,66
Michael McDonald,5GvWrvLIqoHroq7YvO260M,I Keep Forgettin' (Every Time You're Near),0.357,0.734,222280,0.485,0.00019,4,0.0401,-13.865,0,0.0465,95.321,4,0.933,66
Roxy Music,7iWIdiJlKvJ4PjFYVrWLUU,Avalon,0.699,0.759,256840,0.563,0.619,0,0.144,-8.643,1,0.0338,136.67,4,0.86,65
ABBA,40IHflbrHcOuC8ZcYxUSAC,One Of Us,0.478,0.652,237013,0.397,0.000946,7,0.0679,-15.245,1,0.0385,82.235,4,0.858,65
A Flock Of Seagulls,4OdhffpvG3HxDJMxYOKh97,I Ran (So Far Away),0.00299,0.507,308933,0.642,0.606,2,0.141,-12.923,1,0.0323,146.154,4,0.631,65
ABC,6HvUtPLqkP0t6zd6YNdWby,"The Look Of Love, Pt.1",0.11,0.731,209160,0.91,0.000447,9,0.313,-4.559,0,0.0918,120.991,4,0.886,65
Duran Duran,1ff8lsrJ2kuZuofMw81EQo,Save a Prayer - 2009 Remaster,0.35,0.572,333307,0.706,0.0,9,0.159,-8.707,0,0.0283,113.595,4,0.671,64
DeBarge,1c5KZhtOAOH7eFOlBekNhS,I Like It,0.446,0.675,279400,0.733,1.8e-05,9,0.201,-4.5,1,0.0443,175.011,4,0.83,64
Patti Austin,65bvH7egzl7h9f7uJmqGV4,"Baby, Come To Me",0.553,0.631,215387,0.505,0.0,7,0.137,-12.083,0,0.0903,90.204,4,0.687,64
Pretenders,4cMHCRLPNoEbpnl2rz6GS9,Back on the Chain Gang - 2007 Remaster,0.116,0.598,231120,0.901,0.0401,2,0.178,-6.081,1,0.0359,153.24,4,0.814,64
38 Special,3jYRpwbctfqB77uU7T7K3U,Caught Up In You,0.0229,0.425,279333,0.681,0.000219,1,0.0543,-8.604,0,0.0316,131.011,4,0.933,64
Lionel Richie,7AslBsiVLQAGrmFmi79ZeK,Truly,0.646,0.366,200507,0.238,1e-05,1,0.0876,-13.853,1,0.038,68.377,4,0.131,64
Kenny Rogers,4pP5xVUYEZljcmfyYFQXsx,Through The Years,0.225,0.587,286067,0.393,0.0,0,0.107,-11.455,1,0.028,131.266,4,0.271,64
Jeffrey Osborne,6AEdWbrFREOUNmI1hMPbyc,On The Wings Of Love,0.404,0.546,241760,0.352,0.0,7,0.355,-12.066,1,0.032,69.199,4,0.39,63
Imagination,4QT3YKobBj4BI7xCYRLr9u,Just an Illusion,0.295,0.752,387867,0.548,0.115,11,0.0582,-10.532,0,0.0329,105.125,4,0.658,63
Kool & The Gang,4yKZACkuudvfd600H2dQie,Get Down On It - Single Version,0.205,0.879,212907,0.626,6.07e-05,7,0.056,-6.344,1,0.0604,110.864,4,0.968,63
Huey Lewis & The News,43LjRHyyetSWnPpW7CWThG,Do You Believe In Love,0.0582,0.547,209000,0.636,0.0,11,0.249,-10.948,1,0.0314,114.061,4,0.816,63
Gregory Isaacs,4llIZen1Cn4mi3DJm2Lqlz,Cool Down The Pace,0.122,0.87,317360,0.299,0.0514,10,0.0926,-13.409,1,0.248,75.895,4,0.933,62
Jackson Browne,4SlCb8n5Jw52astU7GWPyV,Somebody's Baby,0.146,0.741,262733,0.742,1.64e-05,2,0.106,-7.822,1,0.0269,116.951,4,0.889,60
Dionne Warwick,3iMLRCGHLQ135LtMjKLkO8,Heartbreaker,0.0921,0.671,258206,0.514,1.53e-05,1,0.137,-13.561,0,0.0239,100.771,4,0.803,60
Tom Petty and the Heartbreakers,5eMZ3EPIMGoWlrrVhxatdv,You Got Lucky,0.0381,0.687,217960,0.649,1.08e-05,9,0.043,-6.776,0,0.0273,114.811,4,0.641,60
Don Henley,1deZHQ9Na7bnWA9pulmlXD,Dirty Laundry,0.0848,0.756,336800,0.772,0.0026,5,0.0792,-6.65,0,0.0306,98.382,4,0.954,60
Dazz Band,2UCgWpa2r4ytWueNItYbWE,Let It Whip,0.109,0.82,281280,0.838,0.00228,9,0.0452,-6.86,0,0.041,132.125,4,0.947,59
Yazoo,3mGwufkovVPrzsJaXWg8PU,Only You,0.31,0.731,195507,0.347,1.29e-05,9,0.0946,-16.691,1,0.0398,105.791,4,0.855,59
The Go-Go's,5kz9GDBTX846OXwqWoyKzF,We Got The Beat,0.155,0.587,153133,0.994,0.0734,2,0.0319,-5.61,1,0.045,151.941,4,0.481,59
Charlene,6DMOzL2zPZBAW0LDYCYLWm,I've Never Been To Me,0.843,0.473,234773,0.332,0.0,10,0.0853,-12.51,1,0.0426,121.326,4,0.435,59
Chicago,5nDSJO4909uNzMcZH3CggS,Hard to Say I'm Sorry - 2009 Remaster,0.695,0.537,221827,0.417,1.86e-06,4,0.151,-7.209,1,0.0273,144.716,4,0.256,59
Kraftwerk,1FL9DHDSED6lxNMDJUJQvB,The Model - 2009 Remaster,0.00122,0.708,220533,0.683,0.643,4,0.121,-7.768,0,0.0344,123.602,4,0.463,59
Prince,2QSUyofqpGDCo026OPiTBQ,1999 - 2019 Remaster,0.23,0.864,373747,0.826,2.36e-06,10,0.0663,-5.496,1,0.0814,118.955,4,0.596,58
Elton John,4PFhHd7DsNg0ke9Nmlxms5,Blue Eyes - Remastered 2003,0.575,0.518,206267,0.229,0.00363,7,0.123,-17.18,0,0.027,106.665,3,0.159,58
The Go-Go's,0oc7YoWV783fGr2GbdcIrz,Vacation,0.0875,0.5,179827,0.823,0.0,4,0.316,-8.64,1,0.0264,156.79,4,0.88,57
Yazoo,3KuAa8Y79xlfJgYtBKbynY,Don't Go,0.34,0.776,191307,0.44,0.00704,6,0.0508,-15.887,1,0.0613,125.756,4,0.606,56
Billy Joel,59xhCcRskqyMtKzdvLZDfV,Allentown,0.127,0.69,230160,0.837,7.2e-06,7,0.102,-8.312,1,0.0289,113.817,4,0.967,56
ABC,7abGerACQx9G1OBqHYFKAb,Poison Arrow,0.182,0.736,204267,0.876,0.00776,11,0.119,-5.894,0,0.0839,125.843,4,0.802,55
"Evelyn ""Champagne"" King",17EVu5b0l5uo2gErSfqEt1,Love Come Down,0.00622,0.904,365760,0.624,0.00171,3,0.0304,-5.936,0,0.045,115.735,4,0.804,55
The J. Geils Band,6QqK6a1CmV4L504uMQaGDH,Freeze-Frame,0.151,0.573,237507,0.806,0.0116,0,0.405,-10.978,1,0.0356,186.328,4,0.934,55
Joe Jackson,2KY0QUeRY3IPuJI1gyU9BJ,Steppin' Out,0.0439,0.579,268200,0.223,0.00232,11,0.0613,-20.208,1,0.0364,159.696,4,0.532,54
The Motels,1BZMMt9H0TheQGWQy44KmO,Only The Lonely - Remastered 1999,0.0503,0.649,196200,0.313,0.0017,8,0.0864,-16.631,1,0.0339,115.493,4,0.708,53
Imagination,3kEA66ZM9mCxwhynOxgsLh,Music and Lights,0.55,0.775,322933,0.509,0.0252,4,0.0768,-11.356,0,0.0391,99.972,4,0.708,53
Adrian Gurvitz,1OvxKenwzl78d77PO7QSjL,Classic - Original Radio Version 96' - Remastered,0.551,0.532,248333,0.357,0.000106,9,0.0995,-12.947,1,0.0403,174.277,4,0.29,53
Orchestral Manoeuvres In The Dark,5WeMMlylGCVGc0ChHSysJA,Joan Of Arc (Maid Of Orleans) - Remastered 2003,0.027,0.522,252053,0.744,0.682,8,0.0599,-8.175,1,0.0371,109.788,3,0.333,53
Adam Ant,760xFXFj5Fksa3jawSCn5g,Goody Two Shoes,0.0289,0.624,209213,0.991,0.0107,1,0.0477,-3.467,0,0.135,95.472,4,0.535,53
Eddie Rabbitt,7sWlOFUnQShNdxgk1B0TuW,You And I,0.249,0.377,241040,0.326,0.000686,5,0.111,-12.515,1,0.0292,163.741,4,0.222,52
Haircut 100,4vwLjB2NRtl9b34jRe6cWd,Love Plus One,0.034,0.786,212573,0.517,0.546,0,0.0998,-14.507,1,0.0445,136.923,4,0.958,52
Rick Springfield,1syhTK7LlvpeWdZNsZARP0,Don't Talk to Strangers,0.286,0.799,180360,0.714,0.0,1,0.145,-9.472,0,0.0421,123.207,4,0.67,52
Elton John,01PjrDX13iIjeHc5iJZmb3,Empty Garden (Hey Hey Johnny) - Remastered 2003,0.138,0.667,308200,0.363,7.02e-06,4,0.41,-13.498,1,0.0275,109.208,4,0.224,52
Soft Cell,0Lx6O1tC3CPF1giLJIt5Jv,"Say Hello, Wave Goodbye - 7"" Single Version",0.216,0.188,323867,0.497,0.0,0,0.152,-9.778,1,0.0398,205.253,4,0.527,52
Tight Fit,1so85Or3C7J0sBnBOucVBA,The Lion Sleeps Tonight,0.0153,0.637,192667,0.706,1.99e-06,5,0.167,-9.445,1,0.0349,121.105,4,0.858,52
Stray Cats,5yogRsv5ggT6iCnFgvdpho,Stray Cat Strut,0.0957,0.679,198000,0.609,0.00113,0,0.0474,-9.482,0,0.0347,132.467,4,0.695,51
Golden Earring,1miXjv3X34Q9w7wDZoBnDz,Twilight Zone,0.00785,0.656,478107,0.756,3.49e-05,11,0.0927,-6.516,0,0.0399,118.56,4,0.542,51
Wham!,3PS1Q0c2VNKQMIiUusjlFf,Young Guns (Go for It!),0.201,0.895,236200,0.753,0.0047,9,0.153,-9.222,0,0.0825,117.932,4,0.589,51
The Human League,52s6Ea6aSZMvPUIH0dSpk4,Mirror Man,0.0635,0.634,230373,0.615,5.1e-05,0,0.0551,-11.145,1,0.0412,133.601,4,0.519,51
Little River Band,5l7E3KLriUC0UlVE9fiGus,Take It Easy On Me - Remastered 2022,0.0146,0.415,228328,0.595,2.31e-06,9,0.271,-8.87,1,0.0328,121.635,4,0.27,50
Frida,6CT0MVgHnoAUXrSrnlwfWx,I Know There's Something Going On,0.0412,0.585,326747,0.795,0.291,2,0.0834,-8.269,0,0.0358,109.011,4,0.865,50
Stevie Wonder,5oNi6zJgIcGh8pv3XlmZb3,That Girl,0.102,0.792,313840,0.691,1.67e-05,6,0.0679,-8.975,1,0.0431,106.979,4,0.899,50
"Evelyn ""Champagne"" King",3ZpSFamHHJE4kL59IePR7P,Love Come Down - Single Version,0.00601,0.804,217360,0.621,0.00301,11,0.0433,-7.317,1,0.0652,117.274,4,0.903,50
ABC,5OtbeQksu0wey8lWQ7fYgR,All Of My Heart,0.275,0.513,317649,0.696,0.000947,7,0.182,-5.517,1,0.032,119.638,4,0.591,50
Fat Larry's Band,6HuugFQZzdTYrHluRMUkzH,Zoom,0.0799,0.557,323867,0.692,0.0,8,0.183,-7.583,1,0.0251,104.733,4,0.587,49
Carly Simon,6Wux9SSXcUdgwG7TItGTJz,Why,0.00567,0.658,248491,0.852,0.000484,7,0.341,-9.058,1,0.0493,92.346,4,0.73,49
Blancmange,7ygp7PFQu9oYlV72tSd2Wz,Living On The Ceiling,0.192,0.7,250747,0.745,0.0426,4,0.266,-9.061,1,0.0669,115.412,4,0.835,48
The Weather Girls,7iFwfXNYy0goAL54aupC7Q,It's Raining Men,0.0468,0.692,326333,0.856,0.507,1,0.252,-7.786,1,0.0696,136.913,4,0.576,47
Billy Idol,0q07lqzKfGJqje97DnEprR,White Wedding - Pt. 1 / Remastered 2002,0.0185,0.656,252400,0.767,0.00165,9,0.371,-7.562,1,0.0375,147.347,4,0.747,46
Kim Wilde,1YGZyfvdgZxzipWoWYVKxi,Kids In America,0.0953,0.557,205533,0.782,6.75e-06,4,0.118,-3.899,1,0.0475,159.621,4,0.305,70
Lionel Richie,0rt0dZ11FVsvprbarag5tk,"Endless Love - From ""The Endless Love"" Soundtrack",0.745,0.461,268293,0.275,0.000219,10,0.126,-12.331,1,0.0259,93.126,4,0.124,59
Journey,5RKQ5NdjSh2QzD4MaunT91,Don't Stop Believin' (2022 Remaster),0.132,0.505,249600,0.754,0.0,4,0.204,-7.435,1,0.0366,119.204,4,0.51,85
Phil Collins,18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,0.551,0.446,336453,0.239,4.1e-06,0,0.0697,-13.945,1,0.0316,189.507,4,0.298,78
The Police,44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,0.121,0.558,260573,0.768,0.0626,2,0.124,-9.997,1,0.0343,81.909,4,0.429,79
The Rolling Stones,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,0.0436,0.631,213067,0.932,0.137,5,0.0918,-4.142,1,0.0354,122.429,4,0.971,81
Daryl Hall & John Oates,4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),0.234,0.751,190627,0.501,0.112,5,0.0467,-12.151,1,0.0551,167.057,4,0.902,84
Soft Cell,0cGG2EouYCEEC3xfa0tDFV,Tainted Love,0.462,0.5,153800,0.501,0.0,0,0.26,-8.284,0,0.0376,144.438,4,0.623,81
The Human League,3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,0.184,0.731,236920,0.738,0.0,9,0.214,-8.125,0,0.0377,117.656,4,0.958,79
Kim Carnes,0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,0.0204,0.675,228000,0.649,0.0,5,0.0959,-10.271,1,0.0319,116.624,4,0.596,79
"Earth, Wind & Fire",3koCCeSaVUyrRo3N2gHrd8,Let's Groove,0.121,0.869,339320,0.648,2.17e-05,11,0.126,-8.698,0,0.0633,125.035,4,0.9,78
Men At Work,5rfJ2Bq2PEL8yBjZLzouEu,Who Can It Be Now?,0.0627,0.805,201293,0.479,0.000143,4,0.104,-14.734,1,0.0436,128.411,4,0.962,76
Queen,11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered 2011,0.422,0.671,248440,0.711,0.0,2,0.104,-7.813,1,0.0478,113.809,4,0.466,74
Rick James,2dCmGcEOQrMQhMMS8Vj7Ca,Super Freak,0.22,0.838,205467,0.794,0.0,9,0.0575,-8.245,0,0.0531,132.446,4,0.962,74
Rick Springfield,5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,0.165,0.727,194120,0.834,0.0,2,0.105,-5.851,1,0.0496,131.7,4,0.816,74
Luther Vandross,3nFJbZCHP4d9vduKjJLdBL,Never Too Much,0.125,0.734,230467,0.586,0.0,2,0.0367,-11.866,1,0.129,109.933,4,0.762,74
Foreigner,2OgVsp77En2nju8pnCieVU,Waiting for a Girl like You,0.31,0.33,292067,0.469,2.3e-06,10,0.0402,-9.286,0,0.0335,201.327,4,0.433,74
ABBA,6TvxPS4fj4LUdjw2es4g21,Slipping Through My Fingers,0.796,0.475,233720,0.26,0.0016,5,0.109,-15.997,1,0.0322,137.212,4,0.339,73
Rush,3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,0.00145,0.536,276880,0.901,0.0186,9,0.06,-7.211,1,0.0374,87.559,4,0.666,73
Christopher Cross,5fnOrhQ4KgT5irGCjIccGH,Arthur's Theme (Best That You Can Do),0.169,0.526,234493,0.515,0.000816,9,0.181,-11.169,1,0.0389,136.543,4,0.518,72
Bruce Springsteen,1KsI8NEeAna8ZIdojI3FiT,Hungry Heart,0.0857,0.641,199453,0.894,0.009,8,0.157,-7.41,1,0.0273,109.823,4,0.972,71
"Grover Washington, Jr.",5fdNHVZHbWB1AaXk4RBGVD,Just the Two of Us,0.447,0.743,443773,0.429,0.362,10,0.0455,-14.576,0,0.0902,95.406,4,0.597,70
REO Speedwagon,5gys5nzVQIYhgHIfiOJYva,Take It On the Run,0.0958,0.371,239680,0.758,0.0,7,0.116,-5.679,1,0.036,77.81,4,0.452,69
Billy Squier,52KvuGmgcgRdrLMXOtda0E,The Stroke - Remastered 2010,0.62,0.67,217613,0.591,0.0,7,0.373,-6.012,1,0.0646,91.439,4,0.8,69
Loverboy,35k31HZI4z9PbBOioaI4dZ,Working for the Weekend,0.0249,0.515,221000,0.766,0.00103,7,0.455,-12.768,1,0.0343,146.911,4,0.774,68
Daryl Hall & John Oates,5HQ639Z3ms3hnZx0KfWnkp,Private Eyes,0.409,0.85,217200,0.938,0.000346,9,0.0582,-6.889,0,0.0415,120.826,4,0.84,68
Depeche Mode,0xuXRQJfxmdP6gvfDe2Z4L,Just Can't Get Enough - 2006 Remaster,0.41,0.765,222760,0.766,0.052,0,0.177,-9.374,1,0.0348,128.177,4,0.923,66
Air Supply,38mMrNPAJKXMBK2l9actEA,Here I Am (Just When I Thought I Was Over You),0.534,0.344,230400,0.466,1.61e-05,0,0.569,-8.453,1,0.0255,137.974,4,0.132,66
The Police,0yJvWbn8xQKiDZ84VN5lQG,"De Do Do Do, De Da Da Da",0.06,0.78,247293,0.523,0.0629,9,0.24,-8.884,1,0.051,147.86,4,0.855,65
Billy Squier,28eg5bkYvIHT7HPmzZFwLN,Lonely Is The Night - Remastered 2010,0.209,0.347,281453,0.803,4.36e-06,9,0.116,-4.923,1,0.0416,85.362,4,0.672,65
Rush,0K6yUnIKNsFtfIpTgGtcHm,Limelight,0.00197,0.581,259840,0.854,0.0013,1,0.111,-8.485,0,0.0428,131.18,4,0.788,65
Rick James,13v3siPyvy5TTEZYmGPPse,Give It To Me Baby,0.114,0.706,248133,0.727,7.7e-05,11,0.174,-8.714,1,0.0456,119.55,4,0.965,65
The Greg Kihn Band,5J9sCTakcfbaO3Ez4ykjQJ,The Breakup Song,0.032,0.695,169707,0.887,4.9e-05,9,0.234,-4.417,0,0.0291,141.541,4,0.965,64
Daryl Hall & John Oates,7cDzJyC95jtGO9zAeZsWOg,Kiss on My List,0.434,0.815,264987,0.741,0.115,0,0.0689,-9.478,1,0.031,121.221,4,0.965,65
Journey,4KWzsYmXYYbTjb4tYxulvd,Who's Crying Now (2022 Remaster),0.0587,0.568,299653,0.607,0.0,9,0.131,-7.735,0,0.0296,121.984,4,0.327,64
Stevie Nicks,66LhCsc06aTa2Ig7iYPDSP,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,0.379,0.631,244440,0.597,0.00273,4,0.146,-7.382,0,0.026,107.26,4,0.665,63
Foreigner,08onVqQ8YicJ98Ycm1qoLf,Urgent,0.342,0.855,271200,0.803,0.00732,4,0.0841,-5.849,0,0.0316,114.867,4,0.962,63
Air Supply,3FDAd5vW4P7xe1GBNOLyfD,The One That You Love,0.728,0.396,259000,0.479,9.51e-06,5,0.102,-8.072,1,0.0268,109.973,4,0.184,63
The Go-Go's,1GVnAD8Iz45rux6EC657Yv,Our Lips Are Sealed - Single Version,0.0444,0.608,167960,0.864,2.95e-06,8,0.0341,-7.101,1,0.0522,131.208,4,0.947,63
Juice Newton,11y8GSP2ASv8S9n0FiiDva,Angel Of The Morning,0.433,0.452,250440,0.313,2.6e-05,8,0.0772,-9.309,1,0.026,75.806,4,0.344,63
The Specials,6ewN9MaFbi78oDLT9wYDgn,Ghost Town,0.0493,0.664,219307,0.765,0.333,10,0.113,-9.454,0,0.0507,73.676,4,0.907,62
Roxy Music,6EMQo2suHaUYZVsbGVTxSZ,Jealous Guy,0.0395,0.51,297307,0.622,0.00532,4,0.128,-7.651,0,0.0268,77.663,4,0.387,62
Billy Idol,3GfGTJ2xzC0rqKgdjNJLOC,Mony Mony,0.004,0.701,300213,0.758,0.0,1,0.13,-5.568,1,0.0405,135.188,4,0.344,61
Steely Dan,6wP0zUocK5kGLaBYhLbzt5,Hey Nineteen,0.0374,0.936,309019,0.249,0.00452,2,0.0631,-18.341,1,0.0641,119.986,4,0.822,61
Electric Light Orchestra,6yBbmHFTxihIDFAerzDMGi,Hold On Tight,0.159,0.439,186600,0.794,1.69e-06,7,0.434,-11.792,1,0.0633,145.056,4,0.748,60
The Oak Ridge Boys,0mG66FLhO0iZ6XCAGdjpax,Elvira,0.188,0.825,225627,0.285,0.00131,8,0.0539,-17.491,1,0.0326,126.946,4,0.86,60
The Rolling Stones,4Wd9pEtEnZNDjgiswGOpJb,Waiting On A Friend - Remastered 2009,0.157,0.606,274227,0.794,0.0406,0,0.568,-6.042,1,0.0282,116.93,4,0.911,60
Styx,4hWUOIDHda9XOb1zDchftP,Too Much Time On My Hands,0.11,0.799,271267,0.404,0.0,11,0.387,-13.597,0,0.0461,131.012,4,0.893,60
Ultravox,7ioy6ppmN9Rn8Pm5axNzUP,Vienna - 2008 Remaster,0.214,0.598,296160,0.583,0.188,5,0.116,-10.242,1,0.0551,80.343,4,0.333,59
The Pointer Sisters,3fvDLsiTHPQNgzuMd3Mpb5,Slow Hand,0.403,0.826,231960,0.558,1.94e-05,6,0.0631,-7.766,1,0.0322,110.77,4,0.359,59
Sheena Easton,1qvDt6W8oaTO9Q4pFNMFEm,Morning Train (Nine to Five) - Edit,0.63,0.76,200827,0.556,0.0,5,0.148,-8.872,0,0.0817,121.818,4,0.817,59
George Benson,6a899bXlCuViXW2Qs8Rdqo,Turn Your Love Around,0.334,0.627,230107,0.385,0.0,9,0.182,-13.655,0,0.0537,205.726,4,0.766,59
Shakin' Stevens,2j8bXaOBeEeyoY4ZpCcFIW,You Drive Me Crazy,0.173,0.754,171720,0.927,3.22e-06,5,0.307,-2.597,1,0.0313,119.494,4,0.975,59
Juice Newton,6R6ib5FgDYlG0rPA9c5DVv,Queen Of Hearts,0.211,0.658,205827,0.862,5.44e-05,2,0.2,-9.963,1,0.0535,169.532,4,0.969,58
Tom Tom Club,6UBQONiLH8kNmmB8UrV2Ef,Genius of Love,0.0845,0.921,334360,0.529,0.000779,2,0.0478,-11.974,1,0.0851,102.941,4,0.724,58
The Alan Parsons Project,2gQsUHVFY4tpXc3AFU2mcS,Games People Play,0.189,0.721,263107,0.69,4.14e-06,11,0.138,-10.533,0,0.0339,132.019,4,0.684,58
Stevie Wonder,01lewSOj9ZaXplh9TpNKL4,Happy Birthday,0.00511,0.779,357027,0.571,1.16e-05,1,0.0532,-15.327,1,0.0427,116.197,4,0.96,58
Commodores,5CLozJK4pKWoPpFf2Z1Mye,Lady (You Bring Me Up),0.2,0.892,293227,0.593,0.000339,0,0.0996,-9.429,0,0.0405,120.979,4,0.867,57
Rainbow,2dHjSNCw10clC9oOld8tPn,I Surrender,0.132,0.49,241893,0.86,0.0,7,0.215,-5.284,0,0.0573,132.673,4,0.795,57
Sheena Easton,4jRJWlkCn3pAwezfqFODU3,For Your Eyes Only,0.871,0.244,184480,0.44,8.65e-05,7,0.372,-7.777,1,0.0475,82.02,4,0.113,57
Stanley Clarke,38705PDjZZVeWxfTRsTlJr,Sweet Baby,0.338,0.622,227200,0.368,0.0,4,0.23,-14.22,1,0.0594,72.764,4,0.266,57
Blondie,6F2vo4sxRNQ58VYe3pdiaL,Rapture,0.113,0.724,299373,0.704,0.00425,11,0.466,-8.258,0,0.0511,107.486,4,0.96,57
Steve Winwood,4JAFyW6oZV6DIADeV619QG,While You See A Chance,0.36,0.602,312773,0.732,0.000314,2,0.0755,-8.29,1,0.0282,129.355,4,0.411,57
The Jacksons,0RAiBUgOC5pgFUHsldtix3,Can You Feel It,0.0833,0.894,359907,0.607,0.000249,11,0.31,-8.274,1,0.0415,125.466,4,0.911,57
Dire Straits,57MflfPN3ObQQAQtPUp0WF,Romeo and Juliet,0.437,0.602,361395,0.574,0.00415,5,0.0751,-8.169,1,0.0278,87.318,4,0.486,56
The Police,5u8Dwz4h41DDOKfeFfexMR,Invisible Sun,0.425,0.573,224200,0.396,0.267,10,0.0934,-10.927,1,0.031,120.308,4,0.149,56
Duran Duran,7feSbMqJGg9yL0s6ypxy9S,Girls on Film,0.00548,0.708,207787,0.855,0.0477,11,0.0447,-6.301,0,0.0931,131.955,4,0.656,56
Smokey Robinson,5khAYmr8HHFwI3sp0Lw9wp,Being With You,0.764,0.649,246960,0.434,2.44e-06,0,0.0822,-9.529,0,0.0267,108.754,4,0.572,55
Styx,7GRUpcvSQM9HrnC2CjYPG4,The Best Of Times,0.13,0.341,257867,0.324,1.11e-06,0,0.134,-11.864,1,0.025,78.662,4,0.321,54
John Lennon,7tqQI7nmRAqX0g8bIYDXmF,(Just Like) Starting Over - Remastered 2010,0.301,0.701,236547,0.79,6.06e-05,9,0.179,-6.16,1,0.0725,99.104,4,0.421,54
Quincy Jones,0Yp603BgzIKDDcSUBrYYba,One Hundred Ways,0.817,0.626,259040,0.25,4.33e-05,3,0.0668,-17.499,1,0.0503,90.103,4,0.345,54
Rod Stewart,5n1amEDwVKucAGMqePk9yN,Young Turks - 2008 Remaster,0.274,0.641,302413,0.821,0.487,5,0.138,-8.783,0,0.0325,161.143,4,0.705,54
The Human League,5RBPXlIiZVrr8hab7LpRJB,Love Action (I Believe In Love),0.0805,0.702,301827,0.588,0.0193,0,0.184,-9.739,1,0.0321,121.738,4,0.728,53
